chrom1	coord1	chrom2	coord2
1	82463590	1	121251231
1	82531816	15	36449944
1	82613708	1	97189565
1	82863458	1	104711620
1	82866492	1	121527265
1	82885205	1	82914913
1	82889145	1	102400630
1	83192880	1	83213734
1	83192879	1	83215136
1	83280795	1	84469691
1	83314409	1	83523470
1	83392325	1	83682321
1	83537049	1	114825452
1	83537762	1	122317204
1	83636991	1	83639976
1	83644784	1	100082570
1	83651142	9	116938093
1	83697019	15	81710002
1	83824707	1	83952759
1	83845576	1	83954826
1	83902625	1	120972628
1	84135230	1	98934835
1	84176345	1	91370262
1	84176714	1	90960303
1	84183982	1	122809723
1	84245955	1	121997669
1	84258649	1	100095015
1	84298458	1	100111527
1	84494595	1	84494984
1	84528401	1	84531232
1	84567351	19	12231281
1	84593744	1	84606338
1	84629766	1	123850856
1	84633065	1	90339806
1	84770645	1	91566939
1	84834313	1	114963521
1	84875249	9	100642130
1	84875554	1	95097708
1	84886156	1	119217345
1	84907758	1	114976161
1	87648249	16	31770717
1	87658711	1	87704751
1	87710266	1	87742988
1	87728143	15	79060639
1	87771766	1	91040423
1	87771765	1	87947363
1	87779455	1	89187027
1	87825273	1	87826864
1	87919593	1	91874035
1	87949444	1	91941603
1	87960476	1	89227419
1	88015465	1	91867757
1	88113638	1	90897908
1	88125381	9	117907836
1	88146712	1	91845084
1	88161778	1	90866690
1	88388605	16	31705936
1	88473644	16	31889398
1	88592969	1	90178709
1	88631086	1	89147626
1	88644307	1	114707203
1	88659067	1	88667635
1	88738101	15	79756600
1	88939707	1	88940639
1	88987397	1	88993346
1	89231614	1	89232720
1	89341669	1	89426113
1	89384254	1	89660437
1	89435742	2	134059232
1	89447362	2	138034288
1	89681010	1	90906383
1	89692088	2	135350867
1	89822812	1	89825818
1	89884077	2	160722105
1	89897795	1	89901061
1	89973764	1	90052902
1	90237839	1	92437060
1	90444392	1	102271051
1	90768344	1	90923356
1	90864579	1	92233409
1	90948091	1	90952751
1	91017773	1	94497345
1	91089690	1	92433779
1	91408663	1	91816684
1	91483063	1	91991297
1	91650832	9	99020548
1	91730873	9	49575793
1	91867758	1	107475131
1	92018725	1	92086749
1	92105378	1	100967432
1	92105377	1	99021658
1	92597653	1	118397524
1	92631576	1	103705884
1	92653667	1	105160228
1	92720823	1	107453199
1	92738919	1	113188288
1	92950652	1	132972399
1	93084602	1	93091582
1	93120311	1	95861199
1	93333422	1	106423161
1	93354353	1	93362456
1	93384721	1	93403872
1	93408744	1	107626739
1	93415753	1	93779480
1	93435717	1	162998049
1	93475809	3	135516603
1	93595209	1	127753814
1	93625256	1	94369016
1	93726878	1	139132113
1	93728671	1	109068398
1	93857635	1	94321039
1	93914408	1	94705084
1	94277521	1	104519501
1	94327183	1	108776642
1	94346779	1	108767559
1	94468555	1	118315228
1	94483475	1	94534775
1	94502972	1	94511902
1	94571818	1	128280671
1	94625072	1	94626496
1	94880277	1	95192904
1	94916706	1	132726046
1	94982003	1	127411671
1	94992721	1	94998013
1	95002151	1	99619552
1	95027563	1	127302111
1	95106178	1	120302288
1	95228362	9	100843608
1	95249736	1	95429144
1	95292231	9	78590736
1	95356119	5	65654371
1	95429144	15	81533924
1	95445493	1	95716495
1	95667637	1	95688315
1	95952433	1	96010484
1	96310788	1	105263682
1	96344118	1	125370363
1	96367269	1	97919598
1	96384269	1	98047245
1	96432478	1	96497465
1	96521017	1	96605967
1	96535389	1	100200160
1	96602182	1	110982730
1	96635789	1	123161168
1	96726548	1	99370330
1	96911649	1	100674658
1	96917613	1	97162411
1	97013848	1	145276430
1	97013847	1	126522981
1	97069777	1	128919573
1	97091520	1	128981091
1	97117024	1	121500890
1	97164548	1	97508531
1	97253035	1	97424139
1	97277552	1	99853229
1	97285240	15	36625005
1	97293439	1	97823340
1	97321642	15	36509589
1	97367588	15	36537122
1	97515869	3	100244819
1	97563196	1	121548250
1	97603523	1	103573964
1	97620154	1	163256593
1	97820620	1	97823340
1	97825779	1	101489273
1	97836059	1	99391349
1	97912951	1	123936289
1	98035194	1	120358393
1	98165487	1	121681888
1	98209229	1	98210225
1	98721466	15	78394662
1	98759416	15	13384279
1	98765326	1	108848974
1	98800849	1	107579621
1	98822802	15	78020978
1	99003613	1	110373798
1	99003833	1	110912243
1	99184807	1	99921503
1	99253774	1	118596442
1	99388857	1	101559489
1	99445899	1	135426209
1	99650750	1	99734804
1	99665487	1	99689242
1	99671821	1	138352076
1	99703462	1	128798375
1	99709021	1	134736795
1	99747692	1	101746789
1	99872569	1	99882628
1	99882629	1	182904272
1	99883876	1	182924588
1	99971812	11	66499412
1	100032178	1	116622651
1	100400735	1	113120460
1	100435892	1	100560815
1	100489158	1	116920388
1	100524925	1	135360573
1	100607008	1	135358787
1	100762433	1	138959137
1	100788150	1	115307670
1	100788150	1	128153725
1	100808620	1	120889788
1	100819546	1	101890612
1	100843161	1	122481177
1	100888546	1	123883859
1	100907794	1	139748286
1	100987687	1	122391530
1	101058033	1	101293065
1	101090966	19	44288503
1	101351782	1	112113373
1	101502280	1	107043599
1	101502279	1	101618940
1	101851831	1	118446619
1	101854886	1	115286337
1	101945140	1	175236960
1	101976570	1	101999918
1	102061378	1	102445117
1	102142414	1	102297966
1	102152792	1	103992470
1	102219807	1	102273638
1	102260050	1	172034153
1	102340326	1	104218291
1	102361478	1	118836528
1	102361763	1	102378943
1	102380939	1	120162560
1	102444706	1	102445618
1	102468527	1	122226509
1	102540659	1	122153562
1	102540658	1	122149654
1	102546436	1	103743238
1	102564142	1	104073502
1	102787067	1	106647436
1	102828570	1	115803513
1	103090013	1	122442210
1	103195171	1	116197508
1	103292572	1	103635789
1	103312119	1	137641070
1	103837345	1	103844085
1	104067837	1	118484445
1	104073502	1	104076086
1	104079049	1	105179251
1	104280794	1	124681167
1	104318400	1	107001907
1	104381808	15	65046140
1	104581963	1	126675772
1	104597449	1	117677891
1	104707776	1	118155476
1	104776660	16	87204419
1	104810272	1	111604474
1	104841359	1	104845643
1	105116861	16	74826681
1	105157274	1	125020379
1	105167208	1	109469329
1	105250884	1	110269839
1	105285326	1	105286711
1	105445605	1	128103389
1	105502246	1	117588608
1	105589832	1	117936040
1	105595355	1	105624336
1	105686051	1	106070173
1	105788051	1	155718304
1	105872692	1	112258224
1	105881899	19	52037352
1	105915817	1	145038833
1	105941853	15	86842026
1	106007921	1	118282027
1	106109630	1	123953913
1	106324783	1	113182051
1	106387845	1	109867342
1	106438612	1	110728342
1	106453207	1	106457760
1	106647436	1	155993298
1	106682796	1	143416417
1	106721241	1	168715059
1	106812421	1	116244924
1	106906920	1	116240856
1	106935238	1	109844809
1	106976710	1	130917634
1	107056826	1	118033316
1	107116889	1	158209532
1	107135028	1	116797555
1	107176315	1	162737855
1	107269727	1	132702300
1	107277903	1	110666798
1	107314320	1	107344792
1	107331828	1	124776886
1	107410194	1	107421667
1	107481299	1	109327710
1	107536101	1	108179469
1	107559895	1	122145011
1	107569883	1	107597443
1	107827939	1	107828759
1	107827938	1	108085754
1	107886668	1	166675615
1	107910871	1	133155098
1	107910870	1	107916920
1	107953464	1	170095503
1	107960951	1	108531338
1	107982017	1	107985401
1	108062052	1	169173929
1	108160363	1	171890505
1	108181714	1	152723869
1	108214096	9	116922011
1	108253936	1	145840796
1	108287013	1	132904125
1	108425795	1	108442885
1	108487433	1	169231566
1	108526013	1	132749130
1	108559447	1	132694346
1	108565687	3	142288061
1	108622869	9	80802581
1	108664624	9	122858883
1	108716818	1	109255597
1	108726874	1	128654486
1	108753597	1	109680278
1	108779313	1	108788807
1	108831484	1	109307886
1	108883033	1	108884282
1	108911565	1	132800656
1	108987286	1	144001671
1	109348355	1	115304006
1	109438010	1	144246843
1	109448602	1	109622739
1	109456491	1	109462298
1	109494894	1	109518742
1	109500795	1	186918288
1	109512389	1	125586262
1	109535149	1	186929192
1	109661053	1	127974845
1	109665082	1	117395127
1	109678230	1	125558639
1	109743180	1	118324687
1	109789523	1	158936385
1	109885330	1	186920777
1	110094569	1	195513690
1	110286904	1	117245382
1	110385902	1	138792388
1	110456073	1	110461471
1	110757398	1	168246538
1	110922333	1	179085033
1	110982729	1	180969991
1	111007772	1	138508712
1	111089589	1	138462898
1	111222373	1	127328207
1	111251481	16	67041012
1	111422866	1	148053864
1	111659710	1	112125300
1	111660946	1	112059664
1	111660946	1	152783176
1	111672157	1	128152429
1	111717704	1	125686042
1	111736674	1	166133435
1	111750154	1	166673734
1	111983175	1	119695177
1	112053705	1	112105666
1	112070944	14	22488056
1	112105666	1	112106189
1	112369443	1	112369556
1	112435551	15	32458226
1	112458386	19	58248401
1	112542613	15	100527984
1	112619901	1	112649148
1	112637777	1	162811127
1	112728564	1	118222505
1	112797527	19	44227064
1	113096896	1	114773689
1	113168369	1	113240179
1	113195353	1	114528497
1	113397225	1	114276792
1	113412782	1	125614741
1	113414330	1	125397821
1	113478531	1	122331579
1	113538708	1	114556159
1	113811528	1	135172399
1	113917408	1	161410525
1	113919373	1	141406293
1	113988688	1	114236021
1	114027048	1	117169153
1	114074947	1	118062608
1	114159825	1	118472902
1	114182591	1	118672619
1	114302843	1	114308902
1	114528497	1	122709792
1	114615047	1	135277720
1	114778387	1	116917079
1	114782921	1	119237945
1	114862081	1	168568407
1	114864533	16	82793638
1	114870005	1	116022141
1	114878042	1	115132730
1	114906673	1	129560609
1	114924815	15	80060595
1	114993873	1	170059731
1	115023712	1	115065977
1	115356044	16	61489925
1	115378254	16	61461971
1	115513108	1	128343505
1	115595735	1	117129669
1	115601069	1	119465095
1	115605904	1	136210732
1	116191369	1	136133319
1	116191368	1	137832343
1	116240856	1	116359521
1	116576199	1	181513442
1	116775740	1	127971965
1	116809796	1	155778135
1	116894050	1	145038431
1	116902260	1	129439918
1	116979322	1	117039056
1	117152121	1	117190662
1	117323614	1	125334125
1	117416966	1	117422797
1	117468693	1	132339936
1	117513667	1	125285223
1	117577482	1	117588609
1	117662905	1	117979301
1	117673140	1	158801194
1	117748300	1	161198855
1	117752558	1	159068728
1	117774335	1	172961310
1	117953837	1	119318023
1	118012426	1	118015101
1	118130272	1	118140736
1	118182155	1	128144759
1	118337184	1	123209726
1	118348148	1	118364590
1	118672620	1	139756300
1	118796859	1	120520986
1	119057582	1	128403655
1	119174970	1	122655729
1	119200698	1	128443740
1	119447316	1	122817728
1	119937482	1	151788148
1	120240827	1	128328203
1	120366383	1	135224698
1	120438551	1	136268204
1	120473057	1	135127181
1	120495518	1	125818241
1	120604518	1	139338687
1	120644840	1	121443185
1	120647031	1	120725279
1	120924670	1	137131666
1	120972627	1	136759273
1	121026907	1	128888985
1	121315380	1	121561399
1	121371360	1	121581766
1	121458231	3	86472663
1	121651073	15	80355427
1	121691854	1	122109774
1	121754252	1	129663584
1	121872014	1	122365076
1	122161485	1	122168856
1	122188275	1	129497343
1	122581256	1	137298289
1	122748397	1	122755269
1	122849237	1	122852239
1	122898746	2	43256001
1	123152099	1	125238168
1	123426037	1	134352475
1	123506120	1	134319059
1	123733874	1	147883287
1	123912596	1	123916736
1	123974931	1	155487513
1	124402498	1	125401224
1	124501323	2	133813464
1	124504159	1	124538859
1	124548574	1	132081171
1	124681167	1	144037140
1	124779159	1	125372953
1	124902865	1	143994875
1	125171550	1	134351411
1	125390229	1	128457510
1	125502296	1	125503335
1	125632234	1	125870619
1	125675031	1	126802496
1	125824432	1	125883847
1	125856218	1	127717121
1	125860495	1	125863808
1	125868888	1	149804722
1	125882197	1	153026337
1	125993065	1	126036064
1	125997532	1	159396881
1	126140455	1	138139255
1	126142259	1	126220296
1	126247036	1	126255786
1	126319178	1	145038832
1	126636900	1	126642314
1	127115981	1	131061880
1	127147498	1	128316672
1	127303041	1	128812890
1	127331739	1	127333857
1	127455143	1	131057393
1	127840134	1	155788129
1	127866222	1	141604670
1	127896211	1	132036684
1	127900276	1	154809813
1	127997107	1	134575822
1	128067249	1	144287072
1	128398660	1	128401428
1	128443740	1	128805776
1	128483365	1	128485223
1	128494788	1	128498117
1	128568710	10	8220882
1	128822469	16	70254944
1	128901590	1	129347008
1	128946237	1	172176639
1	128951152	1	128953621
1	128962661	1	145778988
1	128972252	1	135381517
1	129166066	1	129271961
1	129315306	1	135094462
1	129620530	1	135840248
1	129697848	1	146061920
1	129711968	1	130031652
1	129717932	1	130069944
1	129720936	1	135999319
1	129746716	1	129987579
1	129766240	1	130231682
1	129831013	1	145765497
1	129859922	16	97975324
1	129877233	1	176144069
1	129989574	1	129997066
1	130082768	1	164414372
1	130126403	1	140805648
1	130151518	1	130164940
1	130152961	1	170010263
1	130164940	1	170034478
1	130223475	1	130752021
1	130240648	1	133979511
1	130268356	1	130466740
1	130274733	1	130719042
1	130291602	1	130560790
1	130315014	1	167581348
1	130344267	1	167688261
1	130542718	1	164036021
1	130544615	1	163468499
1	130577200	1	163955015
1	130585881	1	164034261
1	130636041	1	164363271
1	130655293	1	164370395
1	130681961	1	162410949
1	130705926	1	135916666
1	130814793	1	134865327
1	130855448	1	172735480
1	130872064	1	130882723
1	130891915	1	135322827
1	131033751	1	148062809
1	131046360	1	144678343
1	131097525	1	131839091
1	131102386	1	188356952
1	131171631	1	143653005
1	131385914	1	152318502
1	131488002	1	168583595
1	131513476	1	176760762
1	131516123	1	138885453
1	131550769	1	168609827
1	131725358	1	146790483
1	131734709	1	131939431
1	131829609	12	48058137
1	131939432	1	146284645
1	131958049	1	131987814
1	132108803	1	132113966
1	132242273	1	132270234
1	132363559	1	147454111
1	132368344	1	162114108
1	132383790	1	186742162
1	132506648	1	168995589
1	132555675	1	194812176
1	132615619	1	132624164
1	132623700	3	154553104
1	132641645	1	169737862
1	132701293	1	132705873
1	132740836	1	169166009
1	132751047	1	146163318
1	132959097	1	132972399
1	132970907	1	132983020
1	132978960	1	172717854
1	132992007	9	118303911
1	133040481	1	173289327
1	133071981	1	161213422
1	133117361	9	101239715
1	133227370	1	145236813
1	133276784	1	155260956
1	133356098	1	133360695
1	133453045	1	133751225
1	133485577	1	133498651
1	133509975	1	133659134
1	133573300	1	133945032
1	133574207	1	155221616
1	133588648	1	133768000
1	133665732	1	162540215
1	133682722	1	133686365
1	133686562	1	191253611
1	133696927	1	141080345
1	133823302	1	154031769
1	133841563	1	133842758
1	133846576	1	178683611
1	133849244	1	133872064
1	134012221	1	172961310
1	134025354	1	134091298
1	134025354	1	166937758
1	134198521	1	168577562
1	134199251	1	170197687
1	134204999	1	134270269
1	134213320	1	134375773
1	134251128	1	167111748
1	134270269	1	145860873
1	134298173	1	134302742
1	134428925	1	155301092
1	134775321	1	135078897
1	134827661	1	164343721
1	134845668	1	161205003
1	134952218	1	135303443
1	134986429	1	135797930
1	134994398	1	172801276
1	135114691	1	170041322
1	135181488	1	170051742
1	135486691	1	135814550
1	135564401	1	178133594
1	135806418	1	171911974
1	135883763	1	136106474
1	135890783	1	136000521
1	135937146	1	145125467
1	135988501	1	196951074
1	136070442	1	136074443
1	136162873	1	159501845
1	136175693	1	183968289
1	136199653	1	137265280
1	136233475	1	167887677
1	136254972	1	139874941
1	136257257	1	136441534
1	136267319	1	136351268
1	136282827	1	182178823
1	136283969	1	142982959
1	136313606	1	180553218
1	136342596	1	136964996
1	136342987	1	140636724
1	136360173	1	136367684
1	136421436	1	170831915
1	136449864	1	151818979
1	136470115	1	151862385
1	136529125	1	180749520
1	136537459	1	182107233
1	136538303	1	180992637
1	136684529	1	136688261
1	136710448	1	136999140
1	136768410	1	137229240
1	136804879	1	136806199
1	136936986	1	137239756
1	136945678	1	136949610
1	136982020	1	136984661
1	136982020	1	139149256
1	136990280	1	137064997
1	137043059	1	137149720
1	137043059	1	158354054
1	137082292	1	137096190
1	137209900	1	184017669
1	137264703	1	150407346
1	137563178	1	138876022
1	137575128	1	139160154
1	137615894	1	138925753
1	137713386	7	151730278
1	137818405	1	137825720
1	137868344	1	177964562
1	137931612	1	145581211
1	137936119	1	137937449
1	137954216	1	145737448
1	138253952	1	158374739
1	138287808	7	151745814
1	138344963	7	149314833
1	138525258	1	168244386
1	138607472	1	177609632
1	138607471	1	181164231
1	138781802	1	138782941
1	138792388	1	168794053
1	138809998	1	170881119
1	138885945	5	57072257
1	138897034	1	140347162
1	138991909	1	184056898
1	138999850	1	184494636
1	139484988	1	186041240
1	139497035	1	139507281
1	139535520	1	164683452
1	139656922	1	139660580
1	139762670	1	181072648
1	139787218	1	182368630
1	139856878	1	182373127
1	140013127	1	140190387
1	140086735	1	140194977
1	140112867	1	140132510
1	140173789	1	140736591
1	140177212	1	140182539
1	140181445	7	107846204
1	140234404	1	163751494
1	140260260	9	108009049
1	140264978	1	140293602
1	140346428	1	163106680
1	140441292	4	135483439
1	140493495	1	193394642
1	140502059	7	134936026
1	140618464	4	135488105
1	140708250	9	80761120
1	140720229	1	184336440
1	140775657	1	140779148
1	140884635	1	140944755
1	141063792	1	141080345
1	141131688	1	168563279
1	141186070	1	171222129
1	141230434	1	181018416
1	141306604	1	142977235
1	141312280	1	141313577
1	141324224	1	178162808
1	141336654	1	182155837
1	141341100	1	165337558
1	141362257	1	151868266
1	141370932	1	188660618
1	141370931	1	143482758
1	141389296	1	190271811
1	141390003	1	192749860
1	141508090	1	165015461
1	141523534	1	177740554
1	141698325	1	160693183
1	141710846	1	159703655
1	141711754	1	178328994
1	141774819	1	187409623
1	141849023	1	186901803
1	141889893	3	155598900
1	142108300	1	150384688
1	142253164	1	188319604
1	142263911	1	181695159
1	142331116	1	192053680
1	142405184	1	187376334
1	142518669	1	164934754
1	142549970	1	165107264
1	142581679	1	193676113
1	142650476	1	177024979
1	142690170	1	148727141
1	142788557	1	188295737
1	142977234	1	176646969
1	143024864	1	153818589
1	143253179	1	152578687
1	143416417	1	152165005
1	143714017	1	194731119
1	143745060	1	156342786
1	143918560	1	169104962
1	144027300	1	170081423
1	144141519	1	157838157
1	144338585	1	152758916
1	144390680	1	196957223
1	144453574	1	160940687
1	144502691	3	152134958
1	144537587	3	151972076
1	144667977	1	146316416
1	144847677	1	178841186
1	144849021	1	178980630
1	144850833	1	164981767
1	144968911	1	178422273
1	145040974	1	145046320
1	145342758	1	180280400
1	145637197	1	183908389
1	145691987	1	178038666
1	145793891	11	4232210
1	145824453	1	146046167
1	145831987	1	145841868
1	145853878	1	159198641
1	145912088	1	158948770
1	145996619	1	157561249
1	146182972	16	84707292
1	146361006	1	172152579
1	146438612	1	178010198
1	146552598	1	146602750
1	146698033	1	176132058
1	146878159	1	147423545
1	146943029	1	146943662
1	146965080	1	171966929
1	146974765	1	172170231
1	147029871	5	16077001
1	147095942	1	147128999
1	147115902	1	147347931
1	147164976	1	150596089
1	147180924	1	171305849
1	147187288	1	147387640
1	147192031	1	149669164
1	147217592	1	148686414
1	147231545	1	149325746
1	147332392	1	164446017
1	147350062	1	147351839
1	147471159	1	150597556
1	147554258	1	147555634
1	147885101	1	150562338
1	148319260	1	161472859
1	148342845	1	179609826
1	148389167	1	148408890
1	148518557	1	152258085
1	148628730	1	176991622
1	148690268	1	150597557
1	148760308	1	181008404
1	148769928	1	159358838
1	148777409	1	173419991
1	148888607	1	150936320
1	148979005	5	45989741
1	149043163	1	149048607
1	149221957	13	11568783
1	149298513	1	149300568
1	149300568	1	149543807
1	149322678	1	152425935
1	149374485	1	149857335
1	149409959	1	152053220
1	149431466	1	151573275
1	149458811	1	152334582
1	149471589	1	151456900
1	149623910	1	152612639
1	149650242	1	152572549
1	149733702	1	149932205
1	149841722	1	149887894
1	149955378	1	183690588
1	149991658	1	150056636
1	150164051	1	188782228
1	150165536	1	188773721
1	150288041	1	175179345
1	150293375	1	191167973
